"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"WFIKKN2",14.1951973140943,0.00320888075778053,0.0477963481110455,0.571306342122043,0.910682625401169
"LOC106893030",8.14260485087501,0.00420784125125944,0.0526926753757223,0.321077394016674,0.819697684502286
"LOC106893027",43.6447980457103,0.00826737466682157,0.0507347960506231,0.20354522218218,0.773473657635135
"LOC106892608",2429.42926458753,0.0284849303791546,0.0407973816468564,0.119760837118049,0.698847740057822
"LUC7L3",8838.48342331784,-0.00855798833543415,0.0441859969048394,0.448485513777496,0.873806514699246
"ANKRD40",442.014443812764,-0.00235792172797509,0.0415190173846395,0.87707025020135,0.978797138254846
"ABCC3",269.84524598932,-0.0143851890673814,0.0440810466847003,0.259745432502395,0.795142367509103
"CACNA1G",4356.29369470561,-0.0288291139114334,0.0469405547263929,0.0516143007585387,0.608132277180578
"SPATA20",1892.3201195137,0.00461435193725729,0.0435898993862175,0.692680655426234,0.940536623117792
"EPN3",2572.29887807972,-0.00583767812347249,0.0424400229094582,0.673709296621138,0.937833162607791
"MYCBPAP",356.691906642165,-0.0422989773159849,0.0553712467789765,0.0113673699256045,0.465181152451789
"RSAD1",455.95483470235,-0.00621191077499854,0.0423124597389343,0.659670293652029,0.935127362289322
"LOC106894888",46.9388440653616,0.00312147237017392,0.0472934489430742,0.603964526960703,0.92110516601764
"ACSF2",602.873816704819,-0.00494319661261655,0.0456511514238057,0.551166476959023,0.904139786151484
"CHAD",11.7745965622432,0.00436896716126218,0.0551115055207067,0.262295885689332,0.796343197158369
"LRRC59",2369.35199747629,0.0265632337089854,0.0340275369094566,0.220271282773546,0.775788835192704
"EME1",107.396529906162,-0.017764953787818,0.0571063087232051,0.051785938373882,0.608132277180578
"MRPL27",1266.23422225939,0.00673471116020389,0.0427402536995994,0.61581940599693,0.92455567396078
"XYLT2",2091.32190384106,-0.0104326766130538,0.0368637842089217,0.605727194496694,0.921826034076552
"LOC106892980",18.8061706170364,0.00621534364367106,0.0506669404563095,0.269992966617836,0.799243020403037
"LOC106892617",11.2108519848197,-0.00497928731711776,0.0513007472474982,0.310900672078167,0.815424020717824
"LOC106892626",38.7814891743765,-0.00364987995113512,0.0466292104876635,0.590679763117445,0.917144056050625
"RAB37",486.628242922737,-0.0110067799284765,0.0439296779857251,0.366368296678005,0.84257844641671
"SLC9A3R1",1232.14143659431,0.0198996579131228,0.0411988641845846,0.240387419224773,0.78579495976096
"NAT9",1037.34758934264,0.0153309950594588,0.0384836810103542,0.425046314378195,0.865313191450181
"TMEM104",844.089100155314,0.00639241071536324,0.0413717633864924,0.681987761246617,0.939860941308619
"GRIN2C",362.889705184044,0.0107352856179547,0.0457195817049787,0.284788703007316,0.804375726189871
"FDXR",570.513361287733,0.00938891819591862,0.0399351235815334,0.5934597049882,0.918506713357803
"FADS6",1852.07065133496,-0.0137843553760793,0.0351900579646394,0.513055765069882,0.891085835609873
"USH1G",10.6889368933091,-0.008459446439417,0.0597701150485034,0.106326171214988,0.682090019409067
"HID1",13696.5125370637,-0.0179871801651613,0.0406585743449636,0.299256391901174,0.810834639491073
"CDR2L",2002.74768805288,0.0183697905172708,0.0427278705730288,0.223324884176511,0.776377282090726
"LOC106893851",67.817146894087,0.0034438243114144,0.043581631194494,0.766190432225103,0.954468243821203
"LOC106892643",8.1248240426721,-0.00102573670240753,0.0515713665976188,0.753882278710824,0.952944031606738
"ATP5H",3189.57613984354,0.0446366613437299,0.0437477417654436,0.0206096440612151,0.515425030352628
"KCTD2",7422.4505088744,0.0040925694988967,0.0347970968278621,0.846245311227102,0.972378289696676
"SLC16A5",151.060411561754,0.00118397247421866,0.043544233484832,0.918216151309911,0.986329663478506
"ARMC7",776.097041880132,0.00758284682413951,0.0407050207648088,0.647418726894598,0.931734841569014
"NT5C",216.558766291885,-0.00109024780026476,0.0454282395867823,0.890051985072565,0.980536613216895
"HN1",5739.16677797528,0.0419466812475162,0.0388107136479133,0.0435380134835937,0.589851862667915
"SUMO2",7811.69506562621,0.0412814728600722,0.0400786711041097,0.0408007167160896,0.584003608979742
"LOC106894429",58.7939635834836,0.00796934856817781,0.0491852807563207,0.246307258110287,0.787649741568658
"NUP85",1454.62335408275,0.0462950517547707,0.0363356824354674,0.0341343594289713,0.56488038649044
"GGA3",654.602512745487,-0.010450042549026,0.0458578736693699,0.287087124629006,0.804413923398829
"MRPS7",2035.8127602692,-0.00346523783127998,0.0391241293264889,0.84988842851058,0.973916375682501
"MIF4GD",801.288235939967,0.0026217514592404,0.0409648538123281,0.870460229102538,0.9771723852938
"SLC25A19",191.798495511108,-0.0117951609036351,0.0479000950048589,0.187535272928638,0.764055458634809
"GRB2",3013.76762332731,0.0273158850561305,0.0393600042369356,0.156183744996119,0.735139062578481
"TMEM94",4086.40447706764,-0.00211786469920194,0.0356309391642887,0.918770617690373,0.986329663478506
"CASKIN2",1094.11606526143,0.0018860523998402,0.0385432401039984,0.920292249079194,0.986766831772091
"LOC106893167",213.316638391283,0.0172827505896722,0.0473181375396955,0.122435641927479,0.699606178656569
"TSEN54",570.06780007205,-0.0294122797118011,0.042175377982932,0.0915861107281862,0.671997717868817
"LLGL2",832.299778624934,-0.00544265862204701,0.0400933025573932,0.75274706948587,0.952944031606738
"LOC106892464",247.76485694878,-0.00302206553702293,0.0466292886521592,0.647230006186294,0.931734841569014
"RECQL5",458.470440760206,-0.0119447435698646,0.037673539585284,0.544675634440117,0.90104350456585
"SMIM5",206.01934826922,0.00784429645712755,0.0430982941365592,0.544129355126088,0.90104350456585
"SAP30BP",3099.40252626847,0.0122328485753372,0.0331583377646726,0.570831928100934,0.910219513500091
"ITGB4",268.174239484175,-0.00594468196441387,0.0445683077980637,0.557589830490887,0.90619290573438
"GALK1",251.572315914094,0.00938255681454207,0.0421684740802226,0.520371446839659,0.893803374421188
"LOC106893205",3.87355422137527,0.00426838956913834,0.0576164928976547,0.228277686748327,0.778726822806488
"H3F3B",11167.4442987954,0.0275601088223205,0.0397630928174589,0.146704272162669,0.726101172384553
"UNK",526.692767809633,-0.0110979554887874,0.0436478487437078,0.378335461188023,0.848033928091734
"UNC13D",33.9526830366178,-0.000192958625675012,0.0469654770294534,0.973329239007014,0.995522017400768
"WBP2",14289.4276546888,0.0948107166099752,0.0421110101540347,0.000110005619009722,0.0545768621630424
"TRIM47",385.979553887538,0.0209826267114098,0.045614774202606,0.113475720445419,0.690562982709656
