"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FAM102A",478.946921699443,0.21764906736298,0.174825684250149,0.000559452628004605,0.0248686589859272
"LOC106890977",38.8629689828768,-0.024012699742594,0.0921498525002491,0.459800430762081,0.713485964981207
"NAIF1",949.284985002358,-0.0181770371009535,0.0724371797636567,0.69937246436179,0.85818303478907
"SLC25A25",4666.73121997419,-0.0268921066217884,0.0425771206368034,0.479754371447906,0.726534226309385
"COL27A1",1508.03724048718,0.0273038008428918,0.0874395689193005,0.470695829675348,0.720835830171889
"LOC106892427",54.417393596062,0.0154664906348694,0.0889549785470307,0.662369147933943,0.837079852935058
"MEGF9",843.165452062254,0.0141439192390171,0.0792808448276847,0.749563369452933,0.886556520462615
"CDK5RAP2",522.247761667612,0.0394250629117716,0.0698206179043135,0.406789463319189,0.674065757865654
"BRINP1",7534.07910475389,-0.126551004455941,0.0552136131945183,0.00483205596854269,0.0806387317580149
"LOC106889715",183.100091377983,0.0397931566826093,0.0814182349468047,0.359076181835429,0.633660682010712
"LOC106889763",8.89377045525353,0.00431542344994406,0.0969748411723035,0.855597609233623,NA
"TLR4",84.3641095998623,0.00714502837668621,0.087973163073725,0.843994368808985,0.934588449596151
"LOC106890599",17.047188845361,-0.0115833871788438,0.0967690895692464,0.642568851193217,NA
"LOC106890683",279.633404692421,0.0212846530142143,0.0911421959645343,0.522458201789551,0.755433554347627
"BRIP1",191.874260778816,0.028459510233765,0.0797982286397569,0.519150485663911,0.753294557426525
"LOC106898033",12.1830824880222,-0.0371176324651328,0.113085990710764,0.112736520096886,NA
"TBX4",3.57062331477153,-0.00767689406826241,0.104353623568848,0.623959961318336,NA
"TBX2",168.723724958224,-0.0214831596680256,0.0932099277031074,0.487215510446177,0.731953820997372
"BCAS3",2361.58767161313,-0.0118424914850873,0.0517689116072923,0.784960300191128,0.904127434886359
"PPM1D",1487.5574594342,0.0132570654023441,0.0537983181087394,0.764936297196436,0.892902540109638
"APPBP2",3032.10347845855,-0.0858247206946358,0.0537537182632103,0.052812310112787,0.258414452278358
"LOC106897904",8.69375332735172,-0.00753296203711507,0.0985034355185808,0.733057311523375,NA
"LOC106897027",33.8036305789959,0.0091683468170257,0.092948707707071,0.75792424454688,NA
"USP32",5527.34742956994,0.0829948150619647,0.0572857167300091,0.0694898361117107,0.294141909020803
"CA4",940.564803546767,-0.211409622740304,0.204831186894833,0.000874055673470201,0.0328277926422676
"LOC106902655",51.48130429924,-0.00154994988954262,0.0977394660593074,0.945089614882764,0.978023085446777
"ZNHIT3",901.608191352572,-0.0250957328085086,0.0729058793812047,0.593247017421833,0.796462551567663
"LOC106902563",823.187103816408,0.0541586806401313,0.0941772692034388,0.137480295312991,0.404880308824725
"LOC106894333",42.4612816844516,0.196631199619383,0.257800169699612,0.00123234567247656,0.0400250991091352
"PIGW",329.535134502314,0.000520030177377433,0.069661896592759,0.991261059908447,0.996549382495627
"GGNBP2",1954.67052225084,-0.0178316785820341,0.0338897399635786,0.573216528078104,0.786899426065216
"DHRS11",931.347971304609,-0.118946158499429,0.0601219587527816,0.0107579460261926,0.121786040110004
"LOC106894037",375.179672571254,0.0864891742143568,0.0761430136370401,0.0662887476697339,0.287667351840952
"LHX1",1464.87721138599,-0.0824144987285377,0.0726568996501396,0.083199037825583,0.320627584545529
